#t/tau	dx	dy	dz	ds^2	
31.9	-6487.58	4835.22	-1381.83	6.73775e+07	
32	-6687.14	5149.83	-853.259	7.19667e+07	
32.1	-6841.77	5240.56	-1051.03	7.5378e+07	
32.2	-7032.56	5182.67	-697.091	7.68029e+07	
32.3	-6939.56	5162.97	-798.733	7.54517e+07	
32.4	-6908.9	4889.07	-747.561	7.21947e+07	
32.5	-7157.62	4684.35	-1021.65	7.42185e+07	
32.6	-7248.68	4443.04	-442.16	7.24796e+07	
32.7	-7206.37	4436.88	-317.606	7.17186e+07	
32.8	-7018.99	4617.53	-371.054	7.07254e+07	
32.9	-7022.36	4594.39	-340.689	7.05381e+07	
33	-7158.61	4681.11	-945.31	7.40521e+07	
33.1	-7162.84	4552.29	-383.47	7.21766e+07	
33.2	-7040.15	4494.84	-784.161	7.03822e+07	
33.3	-6882.48	4750.08	-833.045	7.06258e+07	
33.4	-6876.87	4630.75	-820.722	6.94088e+07	
33.5	-6851.17	4710.74	-688.768	6.9604e+07	
33.6	-6839.8	4771.72	-1195.28	7.09809e+07	
33.7	-6795.36	4640.45	-1347.71	6.9527e+07	
33.8	-6952.39	4331.05	-1664.13	6.9863e+07	
33.9	-7020.16	4782.72	-1993.52	7.61311e+07	
34	-7049.09	4942.53	-1869.09	7.76117e+07	
34.1	-7396.08	5368.16	-1461.55	8.56553e+07	
34.2	-7466.53	5475.74	-1078.43	8.68959e+07	
34.3	-7380.33	5538.55	-985.268	8.61156e+07	
34.4	-7322.42	5443	-902.114	8.40579e+07	
34.5	-7236.41	5171.84	-1091.58	8.03051e+07	
34.6	-7083.6	5118.04	-687.952	7.68451e+07	
34.7	-7176.07	4971.13	-1090.17	7.73966e+07	
34.8	-7123.93	4790.37	-385.669	7.38467e+07	
34.9	-6997.86	4880.1	-185.163	7.28196e+07	
35	-6907.9	4913.87	-549.66	7.21673e+07	
35.1	-6936.81	4824.31	-759.711	7.19705e+07	
35.2	-6846.26	5031.22	-753.368	7.2752e+07	
35.3	-6796.17	4953.29	-588.581	7.10695e+07	
35.4	-7054.74	5011.04	-468.831	7.50997e+07	
35.5	-6972.27	4893.96	-155.517	7.25876e+07	
35.6	-6977.28	5021.95	-1050.47	7.50059e+07	
35.7	-6919.09	4919.26	-557.046	7.23831e+07	
35.8	-7021.51	4910.27	-1082.12	7.45834e+07	
35.9	-6912.02	4806.27	-653.711	7.13037e+07	
36	-7009.37	4887.27	-1123.13	7.42781e+07	
36.1	-6800.97	4916.57	-1125.45	7.16926e+07	
36.2	-6824.64	4916.71	-1412.04	7.27437e+07	
36.3	-7009.71	4723.45	-2151.23	7.60747e+07	
36.4	-6943.92	4560.58	-2521.64	7.53756e+07	
36.5	-6830.81	4761.71	-2749.53	7.68938e+07	
36.6	-6875.2	4831.96	-3110.49	8.02913e+07	
36.7	-6711.41	4710.01	-3263.11	7.78751e+07	
36.8	-6831.8	4923.73	-3075.79	8.03772e+07	
36.9	-6607.27	4966.68	-3593.13	8.12346e+07	
37	-6763.68	4897.83	-3527.08	8.21764e+07	
37.1	-6247.49	5149.21	-3457.66	7.75009e+07	
